AvgSpeed,Cool,Depart,Depth,DewPoint,Heat,ResultDir,ResultSpeed,SeaLevel,Station,StnPressure,Sunrise,Sunset,Tavg,Tmax,Tmin,WetBulb,Year,Month,Day
8.75,0.0,-2.0,0.0,40.5,13.0,31.0,4.95,29.9,1.5,29.235,604.0,1711.0,52.0,60.0,43.5,46.0,2012,10,15
13.5,0.0,3.0,0.0,44.0,9.0,17.5,13.15,29.73,1.5,29.01,605.0,1709.0,56.0,70.0,42.0,51.0,2012,10,16
16.35,0.0,9.0,0.0,51.5,3.5,19.0,14.55,29.455,1.5,28.75,606.0,1707.0,61.5,68.5,54.5,55.5,2012,10,17
14.8,0.0,-1.0,0.0,40.5,15.0,22.0,13.45,29.44,1.5,28.75,607.0,1706.0,50.0,54.5,45.0,45.0,2012,10,18
6.8,0.0,-3.0,0.0,42.5,16.5,25.0,4.3,29.52,1.5,28.85,608.0,1704.0,48.5,52.5,43.5,45.0,2012,10,19
7.1,0.0,-1.0,0.0,40.0,15.5,25.5,6.75,29.81,1.5,29.14,610.0,1703.0,49.5,58.5,40.0,44.0,2012,10,20
6.0,0.0,3.0,0.0,44.5,10.5,15.5,5.65,29.975,1.5,29.29,611.0,1701.0,54.5,69.0,39.5,49.5,2012,10,21
6.65,0.0,7.0,0.0,55.5,5.5,19.0,4.75,29.92,1.5,29.21,612.0,1660.0,59.5,66.0,52.5,57.5,2012,10,22
6.35,0.0,15.0,0.0,59.5,1.0,16.5,4.4,29.9,1.5,29.21,613.0,1658.0,64.0,69.5,58.0,61.0,2012,10,23
10.9,4.0,19.0,0.0,61.0,0.0,19.0,10.95,29.88,1.5,29.19,614.0,1657.0,69.0,78.5,59.5,64.5,2012,10,24
16.95,0.0,12.0,0.0,55.5,4.5,22.0,11.75,29.81,1.5,29.15,616.0,1656.0,60.5,76.0,45.0,59.0,2012,10,25
9.9,0.0,-4.0,0.0,30.0,20.5,34.0,9.0,30.255,1.5,29.57,617.0,1654.0,44.5,51.0,37.5,39.0,2012,10,26
10.8,0.0,-7.0,0.0,27.5,23.5,36.0,10.0,30.28,1.5,29.57,618.0,1653.0,41.5,48.0,35.0,36.5,2012,10,27
14.25,0.0,-3.0,0.0,30.5,20.5,1.0,13.25,30.27,1.5,29.55,619.0,1651.0,44.5,49.5,39.0,38.5,2012,10,28
15.65,0.0,-3.0,0.0,30.0,20.5,35.5,15.1,30.2,1.5,29.46,620.0,1650.0,44.5,51.0,37.0,38.0,2012,10,29
19.0,0.0,-2.0,0.0,26.0,21.0,34.5,19.35,29.855,1.5,29.115,622.0,1649.0,44.0,47.5,39.5,36.5,2012,10,30
13.1,0.0,-4.0,0.0,26.0,23.0,32.5,12.8,29.835,1.5,29.125,623.0,1647.0,42.0,49.5,34.5,35.0,2012,10,31
8.85,7.0,17.0,0.0,53.0,0.0,18.0,7.85,30.06,1.5,29.395,448.0,1849.0,72.0,84.5,59.5,62.0,2013,5,1
15.75,0.0,-5.0,0.0,40.0,16.0,2.5,15.5,30.17,1.5,29.475,447.0,1850.0,52.75,63.0,42.0,45.0,2013,5,2
11.35,0.0,-10.0,0.0,41.5,20.5,3.0,11.1,30.03,1.5,29.31,446.0,1851.0,44.5,49.0,40.0,43.5,2013,5,3
7.3,0.0,6.0,0.0,44.5,4.5,6.0,6.05,29.99,1.5,29.29,444.0,1852.0,60.5,71.5,48.5,51.0,2013,5,4
8.95,0.0,4.0,0.0,42.0,5.5,2.5,8.4,30.0,1.5,29.31,443.0,1853.0,59.5,69.5,48.5,50.0,2013,5,5
7.75,0.0,6.0,0.0,38.0,4.0,2.5,7.25,30.0,1.5,29.31,442.0,1855.0,61.0,70.5,50.5,49.0,2013,5,6
6.05,0.0,7.0,0.0,40.0,2.5,5.0,4.9,30.005,1.5,29.315,441.0,1856.0,62.5,75.5,48.5,51.5,2013,5,7
4.75,0.0,8.0,0.0,42.5,2.0,8.0,3.85,29.985,1.5,29.295,439.0,1857.0,63.0,78.0,47.0,53.5,2013,5,8
5.65,0.0,5.0,0.0,49.5,3.0,14.5,0.85,29.9,1.5,29.19,438.0,1858.0,62.0,75.5,48.0,55.0,2013,5,9
10.4,0.0,-10.0,0.0,42.0,18.5,35.5,9.95,29.91,1.5,29.215,437.0,1859.0,46.5,48.5,44.0,44.5,2013,5,10
11.9,0.0,-5.0,0.0,36.5,12.5,29.0,9.4,29.93,1.5,29.245,436.0,1860.0,52.5,61.0,43.5,45.0,2013,5,11
10.4,0.0,-11.0,0.0,28.5,18.5,32.0,6.65,30.09,1.5,29.385,435.0,1901.0,46.5,55.0,37.5,39.0,2013,5,12
6.1,0.0,-8.0,0.0,31.5,15.0,8.5,2.8,30.1,1.5,29.38,434.0,1902.0,50.0,62.5,37.0,43.0,2013,5,13
11.6,7.5,13.0,0.0,48.0,0.0,21.5,8.65,29.755,1.5,29.025,433.0,1903.0,72.5,90.5,53.5,58.5,2013,5,14
8.95,7.5,14.0,0.0,48.0,0.0,26.0,2.75,29.765,1.5,29.105,432.0,1904.0,72.5,83.5,61.0,58.5,2013,5,15
5.15,3.5,9.0,0.0,45.0,0.0,7.0,4.05,29.89,1.5,29.23,431.0,1905.0,68.5,82.0,55.0,56.0,2013,5,16
6.45,0.5,4.0,0.0,46.5,1.0,5.0,5.3,29.995,1.5,29.325,430.0,1906.0,64.5,71.5,56.5,54.0,2013,5,17
6.75,3.5,8.0,0.0,55.5,0.0,11.0,5.8,29.99,1.5,29.295,429.0,1907.0,68.5,79.5,57.5,61.0,2013,5,18
7.85,8.5,12.0,0.0,60.5,0.0,14.5,6.65,29.85,1.5,29.15,428.0,1908.0,73.5,86.5,60.0,66.0,2013,5,19
14.05,13.0,16.0,0.0,59.5,0.0,21.0,13.1,29.73,1.5,29.065,427.0,1909.0,78.0,90.5,65.0,67.0,2013,5,20
12.45,8.5,12.0,0.0,62.5,0.0,20.0,11.8,29.675,1.5,28.995,426.0,1910.0,73.5,81.5,64.5,66.0,2013,5,21
8.35,0.0,2.0,0.0,59.5,1.0,24.0,5.45,29.66,1.5,29.0,425.0,1911.0,64.0,73.0,54.0,62.5,2013,5,22
16.45,0.0,-13.0,0.0,41.5,16.0,19.0,16.2,30.05,1.5,29.41,425.0,1912.0,49.0,55.0,42.5,45.5,2013,5,23
8.55,0.0,-13.0,0.0,33.5,15.5,3.5,7.8,30.355,1.5,29.66,424.0,1913.0,49.5,57.0,41.5,42.0,2013,5,24
4.4,0.0,-11.0,0.0,36.5,13.5,5.5,4.0,30.345,1.5,29.63,423.0,1914.0,51.5,57.0,45.0,44.0,2013,5,25
6.55,0.0,-6.0,0.0,43.5,8.5,9.0,4.75,30.225,1.5,29.505,422.0,1915.0,56.5,67.5,45.0,50.0,2013,5,26
8.7,0.0,-4.0,0.0,53.5,5.5,9.5,8.0,29.97,1.5,29.245,422.0,1916.0,59.5,63.5,54.5,56.0,2013,5,27
10.25,2.0,3.0,0.0,63.5,0.0,20.0,9.1,29.785,1.5,29.095,421.0,1916.0,67.0,76.0,57.5,65.5,2013,5,28
8.95,9.5,10.0,0.0,63.0,0.0,20.0,7.6,29.88,1.5,29.195,421.0,1917.0,74.5,84.5,64.5,67.0,2013,5,29
14.25,9.5,10.0,0.0,65.0,0.0,18.5,13.15,29.85,1.5,29.175,420.0,1918.0,74.5,83.5,64.5,68.5,2013,5,30
12.4,6.5,7.0,0.0,64.5,0.0,19.5,12.05,29.79,1.5,29.09,420.0,1919.0,71.5,77.5,64.5,67.0,2013,5,31
12.45,5.0,6.0,0.0,61.5,0.0,21.5,12.5,29.69,1.5,29.015,419.0,1920.0,70.0,76.0,63.0,64.0,2013,6,1
6.95,0.0,-11.0,0.0,49.0,11.0,4.5,2.3,29.93,1.5,29.275,419.0,1920.0,54.0,63.0,45.0,51.0,2013,6,2
4.4,0.0,-8.0,0.0,41.5,9.0,10.5,3.15,30.065,1.5,29.375,418.0,1921.0,56.0,68.0,43.0,49.5,2013,6,3
6.5,0.0,-3.0,0.0,44.5,4.0,7.0,5.45,30.115,1.5,29.425,418.0,1922.0,61.0,72.0,50.0,52.0,2013,6,4
8.25,0.5,-1.0,0.0,47.5,0.5,5.5,6.45,29.995,1.5,29.285,417.0,1923.0,65.0,74.5,55.0,54.5,2013,6,5
9.35,0.0,-8.0,0.0,49.0,6.0,3.0,8.95,29.905,1.5,29.205,417.0,1923.0,59.0,64.5,53.0,53.0,2013,6,6
9.55,0.0,-6.0,0.0,44.5,4.5,2.5,9.15,29.92,1.5,29.23,417.0,1924.0,60.5,68.0,53.0,52.0,2013,6,7
5.5,0.0,-4.0,0.0,42.5,3.0,6.5,4.7,29.96,1.5,29.28,417.0,1925.0,62.0,74.0,49.5,53.0,2013,6,8
8.65,4.5,2.0,0.0,54.0,0.0,15.0,6.55,29.88,1.5,29.185,416.0,1925.0,69.5,81.5,56.5,61.0,2013,6,9
4.35,3.0,1.0,0.0,62.0,0.0,5.5,2.35,29.785,1.5,29.11,416.0,1926.0,68.0,75.5,60.5,64.5,2013,6,10
4.3,7.0,5.0,0.0,61.5,0.0,24.0,2.85,29.85,1.5,29.17,416.0,1926.0,72.0,83.5,60.0,66.5,2013,6,11
6.9,10.5,7.0,0.0,64.0,0.0,6.5,3.0,29.74,1.5,29.04,416.0,1927.0,75.5,86.5,63.5,67.0,2013,6,12
12.7,1.0,-2.0,0.0,53.5,0.0,2.0,12.15,29.915,1.5,29.26,416.0,1927.0,66.0,72.5,58.5,59.0,2013,6,13
7.85,2.0,-1.0,0.0,50.5,0.0,5.5,6.3,30.045,1.5,29.37,416.0,1928.0,67.0,77.0,56.5,57.0,2013,6,14
7.45,5.0,1.0,0.0,61.0,0.0,21.0,5.6,29.95,1.5,29.245,416.0,1928.0,70.0,80.5,59.5,64.5,2013,6,15
9.35,12.0,9.0,0.0,62.0,0.0,25.5,8.45,29.875,1.5,29.195,416.0,1929.0,77.0,84.5,69.0,67.0,2013,6,16
8.25,9.5,5.0,0.0,55.5,0.0,28.5,3.8,29.885,1.5,29.21,416.0,1929.0,74.5,88.0,60.5,63.5,2013,6,17
12.0,0.0,-6.0,0.0,52.0,1.0,2.5,11.75,30.005,1.5,29.335,416.0,1929.0,64.0,70.5,56.5,56.5,2013,6,18
7.05,0.5,-6.0,0.0,46.0,0.5,7.5,6.15,30.095,1.5,29.415,416.0,1930.0,65.0,75.0,55.0,55.5,2013,6,19
6.55,7.5,1.0,0.0,57.5,0.0,11.5,5.55,30.1,1.5,29.415,416.0,1930.0,72.5,86.0,59.0,64.0,2013,6,20
9.55,11.5,5.0,0.0,64.0,0.0,19.0,7.5,30.04,1.5,29.365,416.0,1930.0,76.5,83.5,69.0,67.5,2013,6,21
8.1,10.5,4.0,0.0,66.0,0.0,21.0,3.95,30.005,1.5,29.335,417.0,1931.0,75.5,81.5,68.5,69.0,2013,6,22
10.5,13.0,7.0,0.0,67.0,0.0,20.0,10.0,29.97,1.5,29.3,417.0,1931.0,78.0,88.0,67.5,70.5,2013,6,23
10.5,12.5,7.0,0.0,66.0,0.0,22.0,9.7,29.955,1.5,29.275,417.0,1931.0,77.5,87.5,67.5,69.0,2013,6,24
7.75,12.5,5.0,0.0,68.0,0.0,20.0,4.85,29.855,1.5,29.17,417.0,1931.0,77.5,86.0,68.5,71.0,2013,6,25
8.2,9.0,2.0,0.0,66.0,0.0,17.0,2.4,29.755,1.5,29.08,418.0,1931.0,74.0,80.5,67.0,68.0,2013,6,26
7.0,13.0,6.0,0.0,66.0,0.0,29.0,6.65,29.72,1.5,29.045,418.0,1931.0,78.0,90.5,65.0,69.5,2013,6,27
10.35,10.5,4.0,0.0,60.5,0.0,30.0,9.75,29.625,1.5,28.94,419.0,1931.0,75.5,83.0,67.5,65.5,2013,6,28
12.15,3.0,-3.0,0.0,59.0,0.0,1.5,11.85,29.655,1.5,29.0,419.0,1931.0,68.0,72.0,64.0,62.0,2013,6,29
14.05,5.0,-2.0,0.0,52.0,0.0,1.5,13.9,29.87,1.5,29.225,419.0,1931.0,70.0,76.5,63.0,59.5,2013,6,30
12.95,2.5,-5.0,0.0,50.5,0.0,3.0,13.2,30.02,1.5,29.34,420.0,1931.0,67.5,75.0,60.0,58.0,2013,7,1
11.75,0.0,-8.0,0.0,52.5,0.5,3.0,11.5,30.045,1.5,29.36,420.0,1931.0,64.5,68.0,61.0,57.5,2013,7,2
4.75,2.0,-6.0,0.0,60.0,0.0,19.0,1.35,30.035,1.5,29.35,421.0,1931.0,67.0,73.0,60.5,62.0,2013,7,3
6.4,6.0,-2.0,0.0,60.0,0.0,19.5,5.85,30.05,1.5,29.375,422.0,1930.0,71.0,83.0,58.5,64.5,2013,7,4
5.35,9.0,1.0,0.0,60.5,0.0,19.5,4.4,30.035,1.5,29.36,422.0,1930.0,74.0,86.5,61.5,66.0,2013,7,5
5.2,10.5,2.0,0.0,64.0,0.0,19.0,4.75,30.005,1.5,29.325,423.0,1930.0,75.5,82.5,68.0,68.0,2013,7,6
7.5,14.5,7.0,0.0,66.5,0.0,21.0,7.3,29.965,1.5,29.295,423.0,1930.0,79.5,88.5,70.0,71.0,2013,7,7
9.45,13.5,5.0,0.0,70.5,0.0,22.5,8.9,29.95,1.5,29.275,424.0,1929.0,78.5,86.5,70.5,73.0,2013,7,8
8.3,14.5,6.0,0.0,73.0,0.0,23.0,7.9,29.91,1.5,29.225,425.0,1929.0,79.5,85.0,74.0,75.0,2013,7,9
8.15,11.5,3.0,0.0,65.0,0.0,18.5,4.85,29.885,1.5,29.23,425.0,1929.0,76.5,86.0,66.0,69.5,2013,7,10
7.45,7.5,0.0,0.0,53.0,0.0,3.0,6.4,30.055,1.5,29.39,426.0,1928.0,72.5,80.5,63.5,61.5,2013,7,11
5.1,6.0,-2.0,0.0,53.5,0.0,8.0,4.05,30.095,1.5,29.41,427.0,1928.0,71.0,82.5,59.0,61.5,2013,7,12
7.3,9.0,0.0,0.0,58.5,0.0,9.0,6.6,30.115,1.5,29.44,428.0,1927.0,74.0,83.5,64.5,65.0,2013,7,13
8.05,15.5,7.0,0.0,66.0,0.0,8.5,7.45,30.165,1.5,29.495,428.0,1927.0,80.5,88.0,72.5,70.5,2013,7,14
5.65,16.5,6.0,0.0,71.0,0.0,8.0,4.65,30.22,1.5,29.545,429.0,1926.0,81.5,90.0,73.0,74.0,2013,7,15
7.05,19.0,9.0,0.0,71.0,0.0,22.5,6.6,30.245,1.5,29.575,430.0,1925.0,84.0,92.5,75.0,75.0,2013,7,16
7.0,20.5,11.0,0.0,71.0,0.0,25.5,6.45,30.22,1.5,29.54,431.0,1925.0,85.5,94.5,76.5,75.5,2013,7,17
8.75,22.0,12.0,0.0,71.5,0.0,23.5,8.0,30.045,1.5,29.345,432.0,1924.0,87.0,95.5,78.0,76.0,2013,7,18
13.95,20.0,10.0,0.0,69.5,0.0,24.5,13.35,29.825,1.5,29.135,433.0,1923.0,85.0,96.5,73.0,75.0,2013,7,19
7.35,15.0,6.0,0.0,63.5,0.0,2.0,4.3,29.855,1.5,29.2,433.0,1923.0,80.0,88.5,71.5,69.0,2013,7,20
7.3,14.5,4.0,0.0,64.0,0.0,9.0,2.85,29.885,1.5,29.21,434.0,1922.0,79.5,88.5,70.0,69.0,2013,7,21
7.4,15.0,5.0,0.0,65.0,0.0,22.5,5.05,29.775,1.5,29.105,435.0,1921.0,80.0,88.5,71.5,70.5,2013,7,22
11.2,7.0,-3.0,0.0,59.0,0.0,1.5,8.05,29.82,1.5,29.18,436.0,1920.0,72.0,79.0,64.0,64.0,2013,7,23
9.3,2.0,-8.0,0.0,49.5,0.0,5.0,8.95,30.01,1.5,29.345,437.0,1919.0,67.0,72.5,61.0,57.5,2013,7,24
4.5,4.5,-5.0,0.0,53.0,0.0,23.0,3.4,30.05,1.5,29.36,438.0,1918.0,69.5,81.0,57.5,60.5,2013,7,25
9.35,3.0,-8.0,0.0,59.5,0.0,21.5,8.45,29.94,1.5,29.245,439.0,1918.0,68.0,72.0,63.5,62.5,2013,7,26
10.95,0.0,-14.0,0.0,50.0,3.5,30.0,9.65,29.895,1.5,29.2,440.0,1917.0,61.5,66.5,56.0,55.5,2013,7,27
9.45,0.0,-12.0,0.0,48.5,2.5,27.0,9.1,29.935,1.5,29.265,441.0,1916.0,62.5,70.0,54.5,54.5,2013,7,28
7.35,2.0,-7.0,0.0,54.0,0.0,1.5,2.15,30.105,1.5,29.44,442.0,1915.0,67.0,76.0,57.5,59.0,2013,7,29
5.35,2.0,-8.0,0.0,57.5,0.0,16.0,4.85,30.12,1.5,29.425,443.0,1914.0,67.0,74.0,59.0,61.5,2013,7,30
4.3,4.5,-5.0,0.0,63.5,0.0,31.0,2.35,29.995,1.5,29.295,444.0,1913.0,69.5,75.0,63.0,65.0,2013,7,31
7.45,6.5,-2.0,0.0,55.5,0.0,29.5,6.9,29.95,1.5,29.26,445.0,1911.0,71.5,81.5,61.0,62.0,2013,8,1
7.95,9.5,0.0,0.0,62.5,0.0,26.0,3.6,29.87,1.5,29.19,446.0,1910.0,74.5,85.0,63.5,66.5,2013,8,2
7.6,8.0,0.0,0.0,54.5,0.0,3.0,6.35,30.025,1.5,29.36,447.0,1909.0,73.0,80.0,65.0,62.0,2013,8,3
7.35,2.5,-5.0,0.0,55.5,0.0,6.5,6.0,30.135,1.5,29.455,448.0,1908.0,67.5,74.5,60.0,61.0,2013,8,4
7.75,3.5,-6.0,0.0,57.5,0.0,18.5,6.95,29.98,1.5,29.26,449.0,1907.0,68.5,75.5,60.5,61.5,2013,8,5
8.7,11.0,2.0,0.0,66.5,0.0,21.0,7.95,29.855,1.5,29.17,450.0,1906.0,76.0,84.0,67.5,69.5,2013,8,6
10.2,14.5,5.0,0.0,67.5,0.0,30.0,3.2,29.825,1.5,29.17,451.0,1904.0,79.5,90.0,68.5,71.0,2013,8,7
10.05,8.0,-1.0,0.0,55.5,0.0,5.0,9.55,29.97,1.5,29.295,452.0,1903.0,73.0,78.5,67.0,62.0,2013,8,8
5.45,7.0,-2.0,0.0,59.0,0.0,27.0,4.8,29.975,1.5,29.31,453.0,1902.0,72.0,83.0,60.5,65.0,2013,8,9
6.95,9.0,0.0,0.0,56.0,0.0,5.5,5.65,30.075,1.5,29.2844255608,454.0,1900.0,74.0,81.0,66.0,63.0,2013,8,10
4.2,7.5,-2.0,0.0,59.0,0.0,25.5,3.0,30.065,1.5,29.385,455.0,1859.0,72.5,82.5,61.5,64.0,2013,8,11
7.6,11.0,2.0,0.0,64.0,0.0,26.5,4.0,29.925,1.5,29.24,456.0,1858.0,76.0,83.5,68.0,68.0,2013,8,12
10.75,1.0,-9.0,0.0,51.0,0.5,2.5,9.95,30.065,1.5,29.395,457.0,1856.0,65.5,70.5,60.0,57.5,2013,8,13
7.05,0.0,-8.0,0.0,49.5,0.5,3.5,3.45,30.16,1.5,29.48,458.0,1855.0,64.5,71.5,57.0,56.0,2013,8,14
4.95,0.5,-7.0,0.0,51.5,0.0,23.0,4.35,30.13,1.5,29.435,459.0,1854.0,65.5,74.5,56.0,58.0,2013,8,15
5.5,4.5,-3.0,0.0,51.5,0.0,5.5,3.9,30.145,1.5,29.47,500.0,1852.0,69.5,82.0,56.5,60.0,2013,8,16
6.35,4.5,-3.0,0.0,55.5,0.0,7.5,5.85,30.185,1.5,29.5,501.0,1851.0,69.5,80.0,58.5,62.0,2013,8,17
4.8,6.0,-2.0,0.0,57.0,0.0,8.0,3.95,30.135,1.5,29.445,502.0,1849.0,71.0,81.0,60.5,63.5,2013,8,18
4.95,8.0,0.0,0.0,59.0,0.0,25.0,4.45,30.065,1.5,29.375,503.0,1848.0,73.0,85.5,60.0,65.0,2013,8,19
7.75,12.5,6.0,0.0,61.5,0.0,21.5,7.35,30.055,1.5,29.375,504.0,1846.0,77.5,88.0,67.0,67.5,2013,8,20
9.15,15.0,8.0,0.0,64.5,0.0,22.5,8.8,30.02,1.5,29.335,505.0,1845.0,80.0,90.5,69.0,70.0,2013,8,21
7.0,8.0,2.0,0.0,66.5,0.0,23.5,2.0,30.05,1.5,29.39,506.0,1843.0,73.0,78.0,67.5,68.5,2013,8,22
7.4,7.5,1.0,0.0,55.0,0.0,6.0,6.65,30.135,1.5,29.46,508.0,1842.0,72.5,81.5,63.0,63.0,2013,8,23
6.0,9.0,2.0,0.0,57.5,0.0,16.5,4.95,30.2,1.5,29.52,509.0,1840.0,74.0,86.0,62.0,64.5,2013,8,24
9.85,13.0,7.0,0.0,61.0,0.0,21.5,9.4,30.175,1.5,29.49,510.0,1839.0,78.0,89.0,66.5,67.5,2013,8,25
9.45,16.0,11.0,0.0,67.0,0.0,23.5,9.1,30.06,1.5,29.375,511.0,1837.0,81.0,92.0,70.0,71.5,2013,8,26
12.35,22.0,17.0,0.0,69.0,0.0,24.0,12.1,29.895,1.5,29.21,512.0,1835.0,87.0,96.0,77.0,74.5,2013,8,27
9.0,12.0,7.0,0.0,68.0,0.0,19.5,6.35,29.945,1.5,29.29,513.0,1834.0,77.0,83.0,71.0,71.5,2013,8,28
4.65,13.0,8.0,0.0,64.5,0.0,10.0,4.05,30.005,1.5,29.325,514.0,1832.0,78.0,88.0,67.5,69.0,2013,8,29
8.05,17.5,12.0,0.0,67.5,0.0,25.0,4.85,29.855,1.5,29.17,515.0,1831.0,82.5,96.0,68.0,71.5,2013,8,30
7.1,9.5,6.0,0.0,66.5,0.0,4.5,5.95,29.815,1.5,29.13,516.0,1829.0,74.5,77.5,70.5,68.5,2013,8,31
5.5,10.5,7.0,0.0,66.5,0.0,28.0,4.05,29.755,1.5,29.08,517.0,1827.0,75.5,84.5,66.5,69.5,2013,9,1
8.95,5.0,2.0,0.0,60.5,0.0,2.0,7.8,29.895,1.5,29.24,518.0,1826.0,70.0,78.0,61.0,64.0,2013,9,2
5.2,2.0,-1.0,0.0,54.0,0.0,32.0,2.75,30.02,1.5,29.355,519.0,1824.0,67.0,76.5,57.5,59.5,2013,9,3
6.9,7.0,4.0,0.0,56.0,0.0,25.5,6.3,30.08,1.5,29.405,520.0,1822.0,72.0,84.0,59.0,62.5,2013,9,4
9.55,3.5,0.0,0.0,53.5,0.0,5.5,9.1,30.195,1.5,29.52,521.0,1821.0,68.5,74.0,62.0,60.0,2013,9,5
6.0,8.0,5.0,0.0,56.5,0.0,18.5,4.5,30.11,1.5,29.41,522.0,1819.0,73.0,85.5,59.5,63.5,2013,9,6
7.3,12.5,10.0,0.0,61.5,0.0,23.0,5.75,29.94,1.5,29.245,523.0,1817.0,77.5,87.5,66.5,67.5,2013,9,7
11.95,9.5,8.0,0.0,65.5,0.0,7.0,10.3,29.97,1.5,29.295,524.0,1815.0,74.5,77.5,71.0,68.5,2013,9,8
9.65,16.5,15.0,0.0,69.0,0.0,20.0,8.75,29.86,1.5,29.185,525.0,1814.0,81.5,94.0,68.5,73.5,2013,9,9
12.5,21.5,20.0,0.0,63.5,0.0,24.0,12.15,29.945,1.5,29.285,526.0,1812.0,86.5,95.5,77.5,71.0,2013,9,10
7.2,18.5,18.0,0.0,66.0,0.0,26.0,4.65,29.975,1.5,29.31,527.0,1810.0,83.5,91.5,75.0,71.0,2013,9,11
9.6,7.5,7.0,0.0,58.5,0.0,34.5,6.9,29.975,1.5,29.31,528.0,1809.0,72.5,82.5,62.5,64.0,2013,9,12
12.5,0.0,-5.0,0.0,45.0,4.5,1.0,11.75,30.125,1.5,29.44,529.0,1807.0,60.5,67.0,53.0,52.5,2013,9,13
6.1,0.0,-4.0,0.0,42.0,4.0,20.0,5.0,30.105,1.5,29.4,530.0,1805.0,61.0,72.0,49.0,52.0,2013,9,14
5.25,0.0,-5.0,0.0,51.5,5.5,10.5,0.75,30.06,1.5,29.375,531.0,1803.0,59.5,62.0,57.0,55.0,2013,9,15
11.8,0.0,-6.0,0.0,47.0,6.0,3.0,10.55,30.295,1.5,29.62,532.0,1760.0,59.0,64.0,53.0,52.5,2013,9,16
7.9,0.0,-4.0,0.0,50.0,4.0,12.5,7.1,30.23,1.5,29.52,533.0,1758.0,61.0,70.5,51.0,55.5,2013,9,17
9.05,6.5,7.0,0.0,59.0,0.0,17.5,7.7,30.015,1.5,29.305,535.0,1756.0,71.5,81.5,61.0,63.0,2013,9,18
10.3,12.0,14.0,0.0,67.0,0.0,16.0,8.05,29.87,1.5,29.175,536.0,1755.0,77.0,84.0,69.5,69.5,2013,9,19
11.1,2.5,5.0,0.0,59.5,0.0,26.0,10.2,29.8,1.5,29.115,537.0,1753.0,67.5,76.5,58.5,63.0,2013,9,20
9.75,0.0,-2.0,0.0,47.0,5.5,33.0,9.3,29.87,1.5,29.2,538.0,1751.0,59.5,67.0,51.5,53.0,2013,9,21
7.15,0.0,-4.0,0.0,46.0,7.0,4.5,5.5,30.01,1.5,29.33,539.0,1749.0,58.0,67.0,49.0,51.5,2013,9,22
6.85,0.0,-4.0,0.0,46.5,7.0,10.5,5.85,30.06,1.5,29.375,540.0,1748.0,58.0,67.0,48.0,52.5,2013,9,23
7.85,0.0,-1.0,0.0,48.5,5.0,9.5,6.0,30.0,1.5,29.295,541.0,1746.0,65.75,80.5,50.5,54.0,2013,9,24
6.15,0.0,0.0,0.0,51.5,2.5,5.5,5.35,29.95,1.5,29.26,542.0,1744.0,62.5,70.5,53.5,56.0,2013,9,25
4.4,0.0,3.0,0.0,52.0,1.0,8.5,3.95,30.04,1.5,29.37,543.0,1742.0,64.0,75.0,52.5,58.0,2013,9,26
7.35,3.0,7.0,0.0,49.5,0.0,12.5,6.8,30.09,1.5,29.41,544.0,1741.0,68.0,80.5,54.5,57.0,2013,9,27
12.0,6.0,11.0,0.0,55.0,0.0,18.5,10.55,29.98,1.5,29.275,545.0,1739.0,71.0,84.5,56.5,61.5,2013,9,28
7.7,0.0,1.0,0.0,48.5,5.0,36.0,6.15,30.01,1.5,29.325,546.0,1737.0,64.25,76.0,52.0,54.0,2013,9,29
5.55,0.0,2.0,0.0,48.0,3.0,19.0,5.0,29.93,1.5,29.245,547.0,1735.0,62.0,75.0,48.5,55.0,2013,9,30
11.85,6.0,13.0,0.0,61.5,0.0,21.5,12.2,29.92,1.5,29.245,548.0,1734.0,71.0,79.0,62.0,64.5,2013,10,1
6.85,5.0,11.0,0.0,50.0,0.0,7.0,4.95,30.02,1.5,29.34,549.0,1732.0,70.0,76.5,63.0,59.0,2013,10,2
7.8,5.0,12.0,0.0,65.0,0.0,19.0,7.25,29.91,1.5,29.225,550.0,1730.0,70.0,78.0,62.0,67.0,2013,10,3
6.1,5.5,13.0,0.0,64.5,0.0,14.0,2.3,29.94,1.5,29.26,552.0,1729.0,70.5,75.0,65.5,66.0,2013,10,4
7.25,7.0,14.0,0.0,66.0,0.0,19.0,5.95,29.835,1.5,29.145,553.0,1727.0,72.0,80.5,63.0,68.0,2013,10,5
10.05,0.0,-1.0,0.0,44.0,10.0,25.0,9.4,29.755,1.5,29.06,554.0,1725.0,58.5,70.0,46.5,49.5,2013,10,6
9.05,0.0,1.0,0.0,44.5,8.5,27.0,6.2,29.93,1.5,29.265,555.0,1724.0,56.5,67.5,45.0,50.0,2013,10,7
5.3,0.0,3.0,0.0,47.0,4.0,17.5,4.35,30.13,1.5,29.455,556.0,1722.0,61.0,75.5,46.0,53.0,2013,10,8
4.75,0.0,5.0,0.0,47.0,4.5,11.5,3.5,30.18,1.5,29.485,557.0,1720.0,60.5,70.5,50.0,53.0,2013,10,9
3.85,0.0,5.0,0.0,49.5,3.5,12.5,2.95,30.11,1.5,29.405,558.0,1719.0,61.5,74.5,48.5,55.0,2013,10,10
7.3,1.0,10.0,0.0,49.5,0.5,14.0,6.7,30.02,1.5,29.32,559.0,1717.0,65.5,76.5,53.5,56.0,2013,10,11
